id,age,job,visLiteracy,education,colorblind,measure,value,questionId,task
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
5b3216e0a8327d0001001dc0,35,Corporate Development,Expert,"Master’s degree (For example: MA, MS, MEng, MEd, MSW, MBA)",I am not colorblind,time,13.014,PCQ2,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
61489f86e02baa417fcc98b2,20,psychology,Relatively Skilled,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,16.578,HCQ3,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
58dd0b15402260000102895b,32,IT,Moderately knowledgeable,Some college but no degree,I am not colorblind,time,13.229,PCQ2,Find Extremum
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
613a3fa3cd445d55f2e1a486,23,Marketing,Beginner,High school graduate - High school diploma or equivalent (for example: GED),I am not colorblind,time,66.693,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
60309b6162da62f3898324d4,37,lab animal tech,Beginner,Some college but no degree,I am not colorblind,time,38.288,BCQ4,Make Comparisons
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
6033f09832d8421272da43ac,29,admin,Moderately knowledgeable,"Bachelor’s degree (For example: BA, AB, BS)",I am not colorblind,time,14.324,SB100Q3,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
5e569011c0486f03a51801b5,22,linguistics,Beginner,Some college but no degree,I am not colorblind,time,7.304,PCQ2,Find Extremum
